Event	ID	Name			Wwise Object Path	Notes
	71788712	OnGemReady			\Default Work Unit\Character\Gemmes\OnGemReady	
	161355731	STOP_FilDeroule			\Default Work Unit\Character\Canne\STOP_FilDeroule	
	163187650	STOP_MoulinetOn			\Default Work Unit\Character\Canne\STOP_MoulinetOn	
	199235004	OnGemUsed			\Default Work Unit\Character\Gemmes\OnGemUsed	
	389117517	AMBWind			\Default Work Unit\Ambiant\AMBWind	
	471591546	STOP_AMBWind			\Default Work Unit\Ambiant\STOP_AMBWind	
	538280037	OnChestOpen			\Default Work Unit\Character\OnChestOpen	
	667664411	OnStuffEquipped			\Default Work Unit\UI\HUB\GoFishing\OnStuffEquipped	
	728211669	SPLSea			\Default Work Unit\Ambiant\SPLSea	
	1031692393	OnBuildingLeft			\Default Work Unit\UI\HUB\OnBuildingLeft	
	1146909130	SPLFrog			\Default Work Unit\Ambiant\SPLFrog	
	1158833363	STOP_FilTendu			\Default Work Unit\Character\Canne\STOP_FilTendu	
	1422305733	STOP_WireLaunched			\Default Work Unit\Character\Canne\STOP_WireLaunched	
	1441617756	OnHubLeave			\Default Work Unit\UI\HUB\GoFishing\OnHubLeave	
	1516238081	OnDecoupeEnded			\Default Work Unit\UI\HUB\Dépeceur\OnDecoupeEnded	
	1669970085	STOP_AMBHub			\Default Work Unit\Ambiant\STOP_AMBHub	
	1864058544	OnFishPickUp			\Default Work Unit\Fishes\OnFishPickUp	
	2022985720	OnMoulinetOn			\Default Work Unit\Character\Canne\OnMoulinetOn	
	2058057925	OnFishOnTable			\Default Work Unit\UI\HUB\Dépeceur\OnFishOnTable	
	2367124489	SPLBird			\Default Work Unit\Ambiant\SPLBird	
	2381105352	SPLGull			\Default Work Unit\Ambiant\SPLGull	
	2394504184	STOP_MSCCombatMusic			\Default Work Unit\Ambiant\STOP_MSCCombatMusic	
	2598090648	OnDeath			\Default Work Unit\Fishes\OnDeath	
	2769488228	OnGemEquipped			\Default Work Unit\UI\HUB\GoFishing\OnGemEquipped	
	2833632849	OnRage			\Default Work Unit\Fishes\OnRage	
	2840255079	OnBouchonPlop			\Default Work Unit\Character\Canne\OnBouchonPlop	
	2962512532	AMBHub			\Default Work Unit\Ambiant\AMBHub	
	2964522841	OnFilTendu			\Default Work Unit\Character\Canne\OnFilTendu	
	2978800029	MSCCombatMusic			\Default Work Unit\Ambiant\MSCCombatMusic	
	2980474189	OnChestClosed			\Default Work Unit\Character\OnChestClosed	
	3042079079	OnFishSlammed			\Default Work Unit\Fishes\Aerial\OnFishSlammed	
	3049358912	OnCursorSelect			\Default Work Unit\UI\General UI\OnCursorSelect	
	3303690716	OnSaveStarted			\Default Work Unit\UI\HUB\Maison\OnSaveStarted	
	3337813975	OnCursorMove			\Default Work Unit\UI\General UI\OnCursorMove	
	3452353930	OnBuildingOpen			\Default Work Unit\UI\HUB\OnBuildingOpen	
	3537971040	OnPattern			\Default Work Unit\Fishes\OnPattern	
	3564539514	OnFishReadyForBounce			\Default Work Unit\Fishes\Aerial\OnFishReadyForBounce	
	3649038553	OnItemCantCraft			\Default Work Unit\UI\HUB\Artisan\OnItemCantCraft	
	3835741630	OnDammage			\Default Work Unit\Fishes\OnDammage	
	3871435048	OnCharacterWalk			\Default Work Unit\Character\OnCharacterWalk	
	3872903362	OnDecoupeStarted			\Default Work Unit\UI\HUB\Dépeceur\OnDecoupeStarted	
	3964568295	OnPattern_ReefCrusher			\Default Work Unit\Fishes\OnPattern_ReefCrusher	
	4012222691	OnWireLaunched			\Default Work Unit\Character\Canne\OnWireLaunched	
	4016668133	OnFilDeroule			\Default Work Unit\Character\Canne\OnFilDeroule	
	4034923124	OnItemCrafted			\Default Work Unit\UI\HUB\Artisan\OnItemCrafted	
	4073770688	OnFishReadyForAerial			\Default Work Unit\Fishes\Aerial\OnFishReadyForAerial	
	4211819432	OnSaveConfirmed			\Default Work Unit\UI\HUB\Maison\OnSaveConfirmed	

Switch Group	ID	Name			Wwise Object Path	Notes
	1502211265	GemEquipped			\Default Work Unit\GemEquipped	
	3398574684	PatternPlayed			\Default Work Unit\PatternPlayed	
	4033446347	CurrentFishInCombat			\Default Work Unit\CurrentFishInCombat	
	4050929301	Materials			\Default Work Unit\Materials	

Switch	ID	Name	Switch Group			Notes
	654028457	SnapSnack	GemEquipped			
	671422745	ReefCrusher	GemEquipped			
	276907015	RageMinuscule	PatternPlayed			
	1565512852	Catapulte2	PatternPlayed			
	1565512855	Catapulte1	PatternPlayed			
	2218847794	Fuite	PatternPlayed			
	3137705030	Feinte	PatternPlayed			
	654028457	SnapSnack	CurrentFishInCombat			
	671422745	ReefCrusher	CurrentFishInCombat			
	803837735	Sand	Materials			
	2144363834	Rock	Materials			
	2185786256	Gravel	Materials			

Effect plug-ins	ID	Name	Type				Notes
	865609187	DerouleFilTest	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\DerouleFilTest_2DBEE026.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\Canne\DerouleFilTest		133926
	909138305	Footstep Gravel Walking 1_01	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Footstep Gravel Walking 1_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\FootstepsSwitchContainer\Gravel\Footstep Gravel Walking 1_01		352864
	955351202	VRAIMENT plus de mouette	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\VRAIMENT plus de mouette_3ED82801.wem		\Actor-Mixer Hierarchy\Default Work Unit\Spatial\GullCallRC\VRAIMENT plus de mouette		1757024
	982311509	QP01 0103 Wetland marsh wren_02	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\QP01 0103 Wetland marsh wren_704AE477.wem		\Actor-Mixer Hierarchy\Default Work Unit\Spatial\FrogRC\QP01 0103 Wetland marsh wren_02		419184
	995520828	Mouvement de canne	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Mouvement de canne_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\Canne\WireLaunchedSound\Mouvement de canne		132364
	999590192	Catapulte1	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Cute Creature_15 - Aggressive_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Fish\PatternSounds_SnapSnack\Catapulte1		116816
	1005189244	VRAIMENT plus de mouette_01	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\VRAIMENT plus de mouette_537A67E3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Spatial\GullCallRC\VRAIMENT plus de mouette_01		1526600
	1016499437	Footstep Gravel Walking 1_03	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Footstep Gravel Walking 1_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\FootstepsSwitchContainer\Gravel\Footstep Gravel Walking 1_03		352864
	1033835399	Food Eat 01_01	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Food Eat 01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HUB\Dépeceur\FishOnTableSounds\FishOnTableBlend\Food Eat 01_01		282868
	1049070991	Food Eat 03	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Food Eat 03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HUB\Dépeceur\FishOnTableSounds\FishOnTableBlend_02\Food Eat 03		320460
	1052333509	Footstep Concrete Walking 1_01	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Footstep Concrete Walking 1_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\FootstepsSwitchContainer\Rock\Footstep Concrete Walking 1_01		110312
	1055914827	Footstep Sand Walking 1_03	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Footstep Sand Walking 1_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterController\FootstepsSwitchContainer\Sand\Footstep Sand Walking 1_03		176464
	1059764495	SlamSucess_RdyBounce	D:\FishingRPG\FishingRPG\FishingRPG_WwiseProject\.cache\Windows\SFX\Special Click 11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Fish\SlamSucess_RdyBounce		441064

